#{"t_start": 1766172363.9124959, "env_id": "None"}
r,l,t
1.0,20,1039.506436
1.0,20,1039.552545
1.0,20,1039.595515
1.0,20,1039.643115
1.0,20,1039.691153
1.0,20,1039.74168
1.0,20,1039.790209
1.0,20,1039.83735
1.0,20,1039.888649
1.0,20,1039.937841
1.0,20,1039.997433
1.0,20,1040.041186
1.0,20,1040.092215
1.0,26,1040.836979
1.0,20,1040.885813
1.0,20,1040.931933
1.0,25,1040.990392
1.0,20,1041.041332
1.0,24,1041.099224
1.0,26,1041.170203
1.0,24,1041.236017
1.0,24,1041.289653
-1.0,25,1041.351594
-1.0,25,1041.972344
1.0,20,1042.027027
1.0,20,1042.082781
1.0,20,1042.139241
1.0,22,1042.195385
1.0,20,1042.248019
1.0,24,1042.301694
1.0,20,1042.352241
1.0,26,1042.411786
1.0,20,1042.46697
1.0,20,1042.52286
1.0,24,1042.58427
1.0,20,1043.3482
1.0,24,1043.411099
1.0,20,1043.459595
1.0,24,1043.520364
1.0,20,1043.57516
1.0,24,1043.63484
1.0,20,1043.68799
1.0,20,1043.734843
1.0,22,1043.788668
1.0,20,1043.836907
1.0,20,1043.886464
1.0,24,1043.944128
1.0,20,1044.56238
1.0,20,1044.608632
1.0,25,1044.670812
1.0,21,1044.72577
1.0,23,1044.786098
1.0,25,1044.845336
1.0,23,1044.906
1.0,25,1044.967715
1.0,23,1045.028836
1.0,20,1045.075535
1.0,23,1045.132516
1.0,20,1045.183982
1.0,21,1045.808586
1.0,22,1045.870673
1.0,25,1045.930701
1.0,20,1045.982115
1.0,21,1046.030362
1.0,25,1046.09627
1.0,21,1046.152444
1.0,21,1046.203082
1.0,21,1046.255634
1.0,20,1046.307664
1.0,23,1046.360869
1.0,22,1046.967756
1.0,20,1047.021916
1.0,24,1047.08824
1.0,20,1047.134115
1.0,21,1047.186393
1.0,20,1047.230586
1.0,21,1047.288973
1.0,21,1047.33621
1.0,22,1047.384005
1.0,20,1047.436085
1.0,20,1047.487833
1.0,21,1047.541072
1.0,20,1047.588134
1.0,20,1048.258217
1.0,24,1048.325455
1.0,24,1048.388335
1.0,20,1048.438445
1.0,20,1048.48832
1.0,21,1048.537597
1.0,23,1048.595313
1.0,24,1048.656743
1.0,20,1048.69981
1.0,21,1048.751597
1.0,21,1048.800366
1.0,20,1048.85781
1.0,20,1049.480644
1.0,23,1049.537829
1.0,20,1049.581107
1.0,24,1049.643518
1.0,23,1049.700813
1.0,24,1049.764739
1.0,23,1049.819978
1.0,23,1049.881251
1.0,25,1049.942758
1.0,20,1049.995313
1.0,20,1050.049508
1.0,20,1050.655401
1.0,20,1050.701682
1.0,21,1050.755531
1.0,20,1050.805975
1.0,20,1050.853424
1.0,20,1050.896677
1.0,20,1050.941094
1.0,20,1050.987717
1.0,21,1051.038604
1.0,24,1051.099504
1.0,20,1051.153429
1.0,20,1051.207372
1.0,20,1051.253356
1.0,20,1051.976559
1.0,21,1052.145617
1.0,20,1052.199104
1.0,21,1052.248688
1.0,23,1052.30491
1.0,21,1052.354223
1.0,20,1052.406692
1.0,20,1052.460544
1.0,20,1052.514511
1.0,23,1052.566876
1.0,21,1052.61571
1.0,20,1052.663186
1.0,20,1053.255678
1.0,20,1053.318631
1.0,21,1053.38004
1.0,20,1053.442575
1.0,20,1053.491091
1.0,20,1053.54251
1.0,20,1053.597581
1.0,20,1053.653491
1.0,20,1053.702751
1.0,20,1053.754657
1.0,20,1053.800659
1.0,20,1053.856254
1.0,20,1053.904277
1.0,20,1054.521371
1.0,20,1054.567599
1.0,20,1054.619832
1.0,20,1054.669027
1.0,20,1054.714233
1.0,21,1054.772227
1.0,20,1054.826817
1.0,20,1054.876644
1.0,20,1054.923522
1.0,20,1054.981667
1.0,20,1055.035347
1.0,20,1055.093934
1.0,20,1055.729268
1.0,20,1055.780193
1.0,20,1055.824254
1.0,20,1055.874361
1.0,20,1055.922354
1.0,20,1055.975355
1.0,20,1056.032398
1.0,20,1056.093967
1.0,20,1056.154799
1.0,20,1056.219522
1.0,20,1056.277435
1.0,20,1056.332651
1.0,20,1056.382008
1.0,20,1057.007954
1.0,20,1057.056505
1.0,20,1057.102499
1.0,20,1057.149144
1.0,20,1057.203497
1.0,20,1057.255398
1.0,20,1057.308922
1.0,20,1057.363042
1.0,20,1057.418795
1.0,20,1057.473474
1.0,22,1057.532972
1.0,20,1057.583582
1.0,20,1057.638388
1.0,20,1058.254589
1.0,20,1058.308381
1.0,20,1058.363779
1.0,20,1058.417206
1.0,20,1058.469335
1.0,20,1058.532065
1.0,57,1058.695691
1.0,20,1058.748006
1.0,20,1058.79879
1.0,20,1058.852284
1.0,20,1058.903662
1.0,20,1059.533562
1.0,20,1059.582246
1.0,20,1059.630928
1.0,20,1059.678328
1.0,20,1059.731257
1.0,20,1059.780745
1.0,20,1059.83242
1.0,20,1059.880137
1.0,20,1059.932955
1.0,20,1059.981427
1.0,20,1060.0301
1.0,20,1060.089504
1.0,20,1060.146432
1.0,20,1060.846466
1.0,23,1060.897656
1.0,20,1060.944289
1.0,20,1060.991881
1.0,21,1061.043715
1.0,20,1061.09283
1.0,20,1061.137324
1.0,23,1061.204455
1.0,23,1061.271663
1.0,23,1061.326634
1.0,23,1061.392656
1.0,23,1061.448028
1.0,20,1062.061366
1.0,20,1062.115353
1.0,20,1062.173342
1.0,23,1062.237123
1.0,23,1062.297315
1.0,20,1062.342976
1.0,23,1062.396788
1.0,20,1062.441591
1.0,23,1062.497618
1.0,23,1062.552319
1.0,23,1062.61223
1.0,23,1063.254705
1.0,20,1063.304416
1.0,20,1063.351753
1.0,20,1063.404441
1.0,20,1063.455975
1.0,23,1063.515481
1.0,20,1063.563017
1.0,23,1063.622304
1.0,20,1063.663233
1.0,20,1063.719464
1.0,20,1063.779063
1.0,20,1063.836281
1.0,20,1063.895665
1.0,20,1064.511421
1.0,20,1064.55867
1.0,20,1064.60257
1.0,20,1064.651324
1.0,20,1064.700484
1.0,20,1064.753479
1.0,20,1064.80206
1.0,20,1064.854703
1.0,20,1064.905856
1.0,20,1064.953436
1.0,20,1064.996201
1.0,20,1065.044833
1.0,20,1065.095694
1.0,20,1065.707125
1.0,20,1065.759801
1.0,20,1065.806578
1.0,20,1065.858147
1.0,20,1065.91332
1.0,20,1065.958213
1.0,20,1066.008241
1.0,20,1066.057707
1.0,20,1066.110344
1.0,20,1066.157738
1.0,20,1066.208094
1.0,20,1066.251494
1.0,25,1066.892471
1.0,20,1066.939537
1.0,20,1066.990647
1.0,20,1067.038938
1.0,20,1067.232401
1.0,20,1067.281753
1.0,20,1067.329043
1.0,20,1067.379909
1.0,20,1067.42783
1.0,20,1067.474328
1.0,20,1067.520708
1.0,20,1067.57027
1.0,20,1067.620562
1.0,22,1068.236188
1.0,27,1068.31443
1.0,22,1068.366907
1.0,27,1068.437927
1.0,22,1068.492539
-1.0,25,1068.55255
1.0,26,1068.624911
1.0,27,1068.700389
1.0,26,1068.770012
1.0,20,1068.821301
1.0,27,1069.50978
1.0,22,1069.562077
1.0,22,1069.618065
1.0,25,1069.688964
1.0,22,1069.747253
1.0,27,1069.816126
1.0,22,1069.869183
1.0,27,1069.939151
1.0,22,1069.994065
1.0,26,1070.060507
1.0,22,1070.11872
1.0,22,1070.752307
1.0,22,1070.809267
1.0,23,1070.863202
1.0,22,1070.916842
1.0,22,1070.965471
1.0,22,1071.022599
1.0,23,1071.077729
1.0,20,1071.128832
1.0,27,1071.196722
1.0,22,1071.249617
1.0,22,1071.297985
1.0,31,1071.945073
1.0,22,1071.996108
1.0,22,1072.050493
1.0,22,1072.103738
1.0,26,1072.168514
1.0,22,1072.219505
1.0,22,1072.276136
1.0,22,1072.328216
1.0,27,1072.397547
1.0,22,1072.453805
1.0,22,1072.504915
1.0,26,1073.142606
1.0,20,1073.188569
1.0,20,1073.238528
1.0,20,1073.283918
1.0,20,1073.332035
1.0,20,1073.384411
1.0,20,1073.431492
1.0,20,1073.481181
1.0,20,1073.526697
1.0,20,1073.575131
1.0,20,1073.624236
1.0,20,1073.67356
1.0,20,1073.730642
1.0,20,1074.382735
1.0,20,1074.432437
1.0,25,1074.503028
1.0,20,1074.560252
1.0,20,1074.614581
1.0,20,1074.67046
1.0,20,1074.716977
1.0,20,1074.770404
1.0,25,1074.836156
1.0,25,1074.907059
1.0,20,1074.955537
1.0,20,1075.001532
1.0,20,1075.615374
1.0,20,1075.659016
1.0,20,1075.705235
1.0,20,1075.81923
1.0,20,1075.878336
1.0,28,1075.951024
1.0,20,1075.996807
1.0,20,1076.048613
1.0,20,1076.099395
1.0,20,1076.155478
1.0,22,1076.212551
1.0,20,1076.262584
1.0,20,1076.897627
1.0,20,1076.953413
1.0,20,1077.003721
1.0,20,1077.052344
1.0,20,1077.098977
1.0,38,1077.194004
1.0,22,1077.245436
1.0,20,1077.304355
1.0,20,1077.355882
1.0,20,1077.407847
1.0,20,1077.459103
1.0,27,1077.523378
1.0,20,1078.153284
1.0,20,1078.207516
1.0,20,1078.261181
1.0,20,1078.311877
1.0,20,1078.361058
1.0,20,1078.407895
1.0,20,1078.455269
1.0,20,1078.50894
1.0,20,1078.56214
1.0,20,1078.604886
1.0,22,1078.659298
1.0,20,1078.70782
1.0,20,1079.345561
1.0,20,1079.392093
1.0,20,1079.454939
1.0,20,1079.517685
1.0,20,1079.575881
1.0,20,1079.632198
1.0,20,1079.678564
1.0,20,1079.728109
1.0,20,1079.779222
1.0,20,1079.831862
1.0,20,1079.878968
1.0,20,1079.925717
1.0,20,1079.979791
1.0,20,1080.608869
1.0,20,1080.664206
1.0,20,1080.713495
1.0,20,1080.764353
1.0,20,1080.8137
1.0,22,1080.871067
1.0,20,1080.919913
1.0,20,1080.97248
1.0,22,1081.028778
1.0,23,1081.08796
1.0,22,1081.141377
1.0,20,1081.190661
1.0,20,1081.236289
1.0,22,1081.859924
1.0,20,1081.916016
1.0,20,1081.971053
1.0,22,1082.027034
1.0,22,1082.079638
1.0,20,1082.125588
1.0,20,1082.29949
1.0,20,1082.345692
1.0,20,1082.396418
1.0,20,1082.444763
1.0,20,1082.493682
1.0,20,1082.540272
1.0,20,1083.183973
1.0,47,1083.307922
1.0,20,1083.351505
-1.0,40,1083.444184
1.0,20,1083.495434
-1.0,29,1083.572501
1.0,20,1083.626108
1.0,20,1083.672597
1.0,64,1084.378443
1.0,20,1084.425411
1.0,20,1084.474104
1.0,20,1084.522762
1.0,20,1084.571402
1.0,20,1084.625333
1.0,20,1084.689713
1.0,20,1084.74625
-1.0,56,1084.911148
1.0,20,1084.970967
1.0,20,1085.029516
1.0,44,1085.694893
1.0,20,1085.749277
1.0,20,1085.794025
1.0,20,1085.843147
1.0,20,1085.890936
1.0,20,1085.939064
1.0,20,1085.987576
1.0,20,1086.033669
1.0,22,1086.084839
1.0,20,1086.132595
1.0,20,1086.187829
1.0,20,1086.792062
-1.0,49,1086.916604
1.0,20,1086.968384
1.0,36,1087.055827
1.0,47,1087.163496
1.0,47,1087.27551
1.0,62,1087.972581
1.0,20,1088.024222
1.0,20,1088.074482
1.0,20,1088.123363
1.0,20,1088.172896
1.0,20,1088.230898
1.0,20,1088.285737
1.0,20,1088.342917
1.0,20,1088.394027
1.0,20,1088.451805
1.0,20,1088.50155
1.0,20,1088.553532
1.0,20,1088.599612
1.0,26,1089.201277
1.0,26,1089.264519
1.0,43,1089.375749
1.0,30,1089.443576
1.0,26,1089.50119
1.0,26,1089.572111
1.0,27,1089.637369
1.0,31,1089.709328
1.0,26,1089.776456
1.0,33,1090.440414
1.0,25,1090.503271
1.0,34,1090.584842
1.0,33,1090.669063
1.0,26,1090.72832
1.0,31,1090.8023
1.0,25,1090.861854
1.0,32,1090.943452
1.0,30,1091.670849
1.0,31,1091.826971
1.0,25,1091.937985
1.0,30,1092.070524
1.0,25,1092.170174
1.0,26,1092.2753
1.0,26,1092.389406
1.0,26,1092.499279
1.0,26,1092.611985
1.0,26,1092.712945
1.0,26,1093.484786
1.0,25,1093.549178
1.0,26,1093.619335
1.0,27,1093.686195
1.0,27,1093.75496
1.0,31,1093.830952
1.0,26,1093.893195
1.0,26,1093.962703
1.0,26,1094.03412
1.0,27,1094.692117
1.0,27,1094.762696
1.0,20,1094.810641
1.0,29,1094.883137
1.0,26,1094.948341
1.0,31,1095.02587
1.0,22,1095.083722
1.0,22,1095.148159
1.0,26,1095.222612
1.0,27,1095.305652
1.0,27,1095.942139
1.0,27,1096.009447
1.0,20,1096.057449
1.0,20,1096.107176
1.0,26,1096.173958
1.0,20,1096.22062
1.0,20,1096.265743
1.0,30,1096.342219
1.0,26,1096.402763
1.0,26,1096.462918
1.0,27,1096.531324
1.0,20,1097.146468
1.0,27,1097.221388
1.0,22,1097.275646
1.0,29,1097.34472
1.0,27,1097.410568
1.0,26,1097.475778
1.0,26,1097.542153
1.0,26,1097.754467
1.0,20,1097.803355
1.0,20,1097.852664
1.0,22,1098.427284
1.0,22,1098.481237
1.0,22,1098.533614
1.0,20,1098.583205
1.0,20,1098.636009
1.0,20,1098.683439
1.0,23,1098.736429
1.0,20,1098.789866
1.0,22,1098.842721
1.0,32,1098.921916
1.0,20,1098.970336
1.0,20,1099.019903
1.0,27,1099.634207
-1.0,40,1099.74055
-1.0,37,1099.839388
1.0,20,1099.889081
1.0,20,1099.938078
1.0,26,1100.005778
1.0,28,1100.069154
1.0,63,1100.237549
1.0,48,1100.969246
1.0,44,1101.088563
1.0,48,1101.214872
1.0,42,1101.310458
-1.0,49,1101.433634
1.0,46,1102.26304
1.0,57,1102.413861
1.0,67,1102.572788
1.0,47,1102.693182
1.0,44,1102.803114
1.0,20,1102.850097
-1.0,55,1103.509545
1.0,25,1103.571684
1.0,56,1103.709538
1.0,23,1103.760937
1.0,20,1103.8064
1.0,35,1103.88552
1.0,40,1103.98024
1.0,36,1104.64184
1.0,20,1104.694751
1.0,39,1104.801342
1.0,20,1104.849109
1.0,20,1104.895356
1.0,20,1104.947515
1.0,23,1105.00995
1.0,20,1105.055923
1.0,21,1105.1009
1.0,29,1105.171804
1.0,21,1105.818563
1.0,23,1105.873197
1.0,29,1106.03015
1.0,33,1106.123283
1.0,28,1106.189683
1.0,33,1106.273132
1.0,22,1106.330238
1.0,21,1106.379022
1.0,31,1106.457659
1.0,26,1106.520898
1.0,26,1107.1716
-1.0,30,1107.245037
1.0,20,1107.289067
1.0,20,1107.336159
1.0,26,1107.398763
1.0,20,1107.450628
1.0,20,1107.499663
1.0,31,1107.581912
1.0,20,1107.630069
1.0,28,1107.696105
1.0,28,1108.34353
1.0,20,1108.39397
1.0,20,1108.447343
1.0,20,1108.497891
1.0,20,1108.553034
1.0,26,1108.617014
1.0,20,1108.669679
1.0,23,1108.726867
1.0,20,1108.780948
1.0,20,1108.82687
1.0,20,1108.879289
1.0,28,1108.944015
1.0,20,1109.521329
1.0,20,1109.575127
1.0,23,1109.63056
1.0,23,1109.686125
1.0,20,1109.729798
1.0,20,1109.782907
1.0,20,1109.833286
1.0,20,1109.88431
1.0,20,1109.931245
1.0,20,1109.978022
1.0,22,1110.03386
1.0,22,1110.088426
1.0,20,1110.695707
1.0,20,1110.744817
1.0,20,1110.795695
1.0,20,1110.851544
1.0,20,1110.91313
1.0,20,1110.970567
1.0,20,1111.031344
1.0,20,1111.080341
1.0,34,1111.166317
1.0,20,1111.218524
1.0,20,1111.266627
1.0,20,1111.316726
1.0,27,1111.942773
1.0,22,1111.997863
1.0,35,1112.087338
1.0,20,1112.144258
1.0,20,1112.194114
1.0,20,1112.245664
1.0,23,1112.3075
1.0,22,1112.36396
1.0,20,1112.415545
1.0,20,1112.46623
1.0,20,1112.52152
1.0,20,1112.691053
1.0,20,1113.295727
1.0,20,1113.348051
1.0,20,1113.396254
1.0,20,1113.447363
1.0,20,1113.492597
1.0,22,1113.545656
1.0,20,1113.594361
1.0,20,1113.6401
1.0,21,1113.691608
1.0,20,1113.740954
1.0,20,1113.787747
1.0,20,1113.839684
1.0,20,1113.89206
1.0,20,1114.524252
1.0,21,1114.58244
1.0,20,1114.636822
1.0,20,1114.691306
1.0,20,1114.747932
1.0,20,1114.793532
1.0,20,1114.837843
1.0,20,1114.887426
1.0,20,1114.936636
1.0,20,1114.991342
1.0,20,1115.044761
1.0,20,1115.096755
1.0,20,1115.717692
1.0,23,1115.776534
1.0,20,1115.819497
1.0,20,1115.868569
1.0,20,1115.913611
1.0,20,1115.963151
1.0,20,1116.014001
1.0,20,1116.073292
1.0,23,1116.141092
1.0,20,1116.203433
-1.0,31,1116.292684
1.0,20,1116.340095
1.0,20,1116.977206
1.0,20,1117.031085
1.0,20,1117.081947
1.0,20,1117.134912
1.0,20,1117.183425
1.0,20,1117.233531
1.0,20,1117.287577
1.0,22,1117.336171
1.0,20,1117.386785
1.0,21,1117.439507
1.0,20,1117.496407
1.0,20,1117.544842
1.0,20,1117.59525
1.0,20,1118.18012
1.0,20,1118.225389
1.0,20,1118.275056
1.0,20,1118.321815
1.0,20,1118.370993
1.0,20,1118.421347
1.0,20,1118.478979
1.0,20,1118.534472
1.0,20,1118.586992
1.0,20,1118.640128
1.0,21,1118.696969
1.0,20,1118.743757
1.0,20,1118.792742
1.0,20,1119.402157
1.0,20,1119.453069
1.0,20,1119.498433
-1.0,50,1119.626017
1.0,20,1119.677179
1.0,20,1119.726094
1.0,20,1119.776381
1.0,20,1119.829664
1.0,20,1119.879982
1.0,20,1119.939664
1.0,20,1119.986635
1.0,20,1120.593079
1.0,20,1120.647805
1.0,20,1120.699768
1.0,20,1120.75385
1.0,20,1120.801821
1.0,20,1120.849896
1.0,20,1120.905478
1.0,20,1120.959618
1.0,20,1121.010558
1.0,20,1121.062393
1.0,20,1121.110055
1.0,20,1121.161484
1.0,20,1121.206513
1.0,20,1121.935195
1.0,20,1121.981149
1.0,20,1122.027758
1.0,20,1122.076014
1.0,20,1122.125538
1.0,20,1122.170655
1.0,20,1122.218682
1.0,20,1122.267583
1.0,20,1122.318294
1.0,20,1122.369228
1.0,20,1122.416433
1.0,20,1122.467753
1.0,20,1122.522698
1.0,20,1123.128899
1.0,20,1123.184012
1.0,20,1123.239225
1.0,20,1123.288036
1.0,20,1123.334736
1.0,20,1123.383809
1.0,20,1123.431457
1.0,20,1123.477786
1.0,20,1123.524864
1.0,20,1123.568989
1.0,20,1123.620662
1.0,20,1123.668882
1.0,20,1124.312765
1.0,20,1124.359884
1.0,20,1124.408899
1.0,20,1124.458524
1.0,20,1124.507705
1.0,20,1124.560241
1.0,20,1124.610937
1.0,20,1124.658088
1.0,20,1124.708927
1.0,20,1124.754046
1.0,20,1124.808318
1.0,20,1124.855229
1.0,20,1124.910392
1.0,22,1125.512869
-1.0,44,1125.614965
1.0,26,1125.68392
1.0,58,1125.836879
1.0,42,1125.935958
-1.0,52,1126.06162
-1.0,24,1126.120867
1.0,39,1126.818406
1.0,52,1126.963641
-1.0,55,1127.106282
0.0,66,1127.283281
-1.0,37,1127.387969
1.0,51,1128.174432
1.0,39,1128.271599
1.0,66,1128.431038
1.0,58,1128.584269
1.0,50,1128.704386
1.0,44,1129.351346
1.0,52,1129.481557
1.0,52,1129.616157
1.0,52,1129.739729
1.0,48,1129.868483
1.0,45,1130.548776
1.0,42,1130.655484
1.0,52,1130.785504
-1.0,46,1130.892318
1.0,57,1131.026672
1.0,48,1131.7112
1.0,64,1131.903279
1.0,34,1131.991377
1.0,47,1132.122334
1.0,76,1132.305892
1.0,51,1132.994935
1.0,41,1133.108732
1.0,41,1133.213572
1.0,60,1133.360508
1.0,75,1134.095367
-1.0,35,1134.188823
1.0,30,1134.267819
1.0,47,1134.385493
1.0,38,1134.474225
1.0,39,1134.562737
-1.0,34,1134.650048
1.0,60,1135.365901
1.0,44,1135.475592
1.0,41,1135.578667
1.0,46,1135.696273
1.0,37,1135.799902
1.0,39,1135.895271
-1.0,43,1136.533123
1.0,40,1136.624799
1.0,56,1136.757657
1.0,62,1136.904374
1.0,39,1137.010805
1.0,40,1137.767096
1.0,33,1137.854445
1.0,66,1138.011133
1.0,63,1138.17648
1.0,39,1138.271886
-1.0,57,1138.963753
1.0,31,1139.032535
1.0,33,1139.118548
1.0,52,1139.245533
1.0,43,1139.349848
1.0,46,1139.468744
1.0,39,1139.567053
1.0,36,1140.225638
-1.0,56,1140.357092
1.0,35,1140.448593
1.0,37,1140.533761
-1.0,69,1140.697506
1.0,31,1141.343106
1.0,39,1141.4348
1.0,33,1141.520415
1.0,38,1141.621946
1.0,34,1141.716184
1.0,36,1141.80597
1.0,33,1141.897541
-1.0,31,1141.979037
1.0,41,1142.656405
1.0,33,1142.737302
1.0,32,1142.910179
1.0,31,1142.985959
1.0,37,1143.083694
1.0,33,1143.166989
1.0,33,1143.24653
1.0,33,1143.859965
1.0,49,1143.983178
1.0,72,1144.163224
1.0,55,1144.298234
1.0,49,1144.420542
1.0,58,1145.135592
1.0,53,1145.286561
1.0,41,1145.410518
1.0,57,1145.571186
1.0,41,1145.679573
1.0,48,1146.364185
1.0,58,1146.524524
1.0,35,1146.621009
1.0,32,1146.7032
1.0,29,1146.776795
1.0,38,1146.868315
1.0,37,1146.957746
1.0,47,1147.668871
1.0,39,1147.775355
1.0,38,1147.869596
1.0,45,1147.986745
1.0,52,1148.120929
1.0,55,1148.80487
1.0,40,1148.901323
1.0,56,1149.041041
1.0,39,1149.139862
1.0,36,1149.233471
1.0,37,1149.320385
1.0,55,1150.008033
1.0,37,1150.093616
1.0,45,1150.21212
1.0,47,1150.331246
1.0,33,1150.405556
1.0,39,1150.50376
1.0,39,1151.174758
1.0,39,1151.279433
1.0,42,1151.383595
1.0,58,1151.531902
1.0,39,1151.627775
1.0,58,1151.877109
1.0,42,1153.142264
1.0,37,1153.269424
1.0,49,1153.390853
1.0,42,1153.495515
1.0,47,1153.621975
1.0,43,1153.728892
1.0,62,1154.429013
-1.0,55,1154.576648
1.0,47,1154.687696
-1.0,56,1154.826103
1.0,46,1154.933746
1.0,35,1155.601688
1.0,37,1155.684602
1.0,37,1155.778617
1.0,39,1155.87585
1.0,39,1155.982178
1.0,35,1156.077658
1.0,35,1156.163178
1.0,37,1156.823574
1.0,39,1156.920755
1.0,37,1157.009786
1.0,35,1157.096824
1.0,35,1157.184665
1.0,39,1157.28884
1.0,36,1157.377283
1.0,36,1158.034474
1.0,35,1158.139493
1.0,37,1158.248885
1.0,40,1158.476485
1.0,33,1158.557056
1.0,46,1158.673276
1.0,37,1159.298401
1.0,33,1159.382223
1.0,37,1159.473927
1.0,36,1159.571028
1.0,40,1159.682897
1.0,53,1159.813362
1.0,36,1159.905796
1.0,53,1160.613336
1.0,38,1160.700271
1.0,38,1160.792483
1.0,38,1160.881924
1.0,35,1160.975112
1.0,39,1161.073053
1.0,38,1161.741378
1.0,35,1161.832861
1.0,37,1161.929142
1.0,36,1162.027399
1.0,34,1162.116664
1.0,34,1162.204343
1.0,34,1162.288284
